title,house_type,house_address,rent_fee,image,owner_id
Colobus guerza,green,897,58175,http://dummyimage.com/121x100.png/ff4444/ffffff,74
Gazella granti,blue,526,79397,http://dummyimage.com/192x100.png/5fa2dd/ffffff,92
Mycteria leucocephala,white,503,82830,http://dummyimage.com/167x100.png/5fa2dd/ffffff,86
Vulpes chama,white,4425,86735,http://dummyimage.com/240x100.png/dddddd/000000,87
Sus scrofa,green,0,70182,http://dummyimage.com/123x100.png/ff4444/ffffff,97
Nycticorax nycticorax,red,989,22062,http://dummyimage.com/128x100.png/5fa2dd/ffffff,59
Sus scrofa,green,45685,99389,http://dummyimage.com/201x100.png/5fa2dd/ffffff,4
Haliaeetus leucocephalus,white,092,82193,http://dummyimage.com/183x100.png/cc0000/ffffff,65
Chlamydosaurus kingii,green,4502,62056,http://dummyimage.com/128x100.png/dddddd/000000,86
Colobus guerza,red,781,58095,http://dummyimage.com/138x100.png/cc0000/ffffff,52
Bison bison,green,227,25965,http://dummyimage.com/130x100.png/cc0000/ffffff,5
Bubalus arnee,green,0611,30550,http://dummyimage.com/108x100.png/ff4444/ffffff,65
Cervus duvauceli,green,203,99710,http://dummyimage.com/226x100.png/ff4444/ffffff,58
Rhea americana,green,38685,14937,http://dummyimage.com/141x100.png/5fa2dd/ffffff,1
Libellula quadrimaculata,green,56214,88462,http://dummyimage.com/246x100.png/cc0000/ffffff,73
Deroptyus accipitrinus,green,63,48256,http://dummyimage.com/110x100.png/cc0000/ffffff,77
Canis mesomelas,blue,6,31115,http://dummyimage.com/249x100.png/5fa2dd/ffffff,70
Sylvilagus floridanus,green,815,84089,http://dummyimage.com/221x100.png/ff4444/ffffff,71
Upupa epops,green,52,68398,http://dummyimage.com/155x100.png/5fa2dd/ffffff,91
Damaliscus dorcas,blue,171,40133,http://dummyimage.com/141x100.png/dddddd/000000,80
Pycnonotus barbatus,red,51816,80654,http://dummyimage.com/204x100.png/ff4444/ffffff,19
unavailable,green,8,15566,http://dummyimage.com/224x100.png/dddddd/000000,88
Pavo cristatus,red,82,15138,http://dummyimage.com/200x100.png/5fa2dd/ffffff,62
Spermophilus lateralis,green,129,34031,http://dummyimage.com/183x100.png/ff4444/ffffff,77
Chloephaga melanoptera,green,91815,27358,http://dummyimage.com/243x100.png/dddddd/000000,83
Chlidonias leucopterus,green,85,27626,http://dummyimage.com/138x100.png/cc0000/ffffff,21
Plocepasser mahali,blue,319,35349,http://dummyimage.com/156x100.png/ff4444/ffffff,33
Numida meleagris,green,59816,80913,http://dummyimage.com/121x100.png/ff4444/ffffff,95
unavailable,green,5061,53643,http://dummyimage.com/207x100.png/ff4444/ffffff,75
Bassariscus astutus,green,7563,15089,http://dummyimage.com/177x100.png/ff4444/ffffff,56
Ratufa indica,white,3,73886,http://dummyimage.com/182x100.png/cc0000/ffffff,72
Felis silvestris lybica,red,1,82977,http://dummyimage.com/117x100.png/5fa2dd/ffffff,51
Milvus migrans,green,685,42235,http://dummyimage.com/196x100.png/dddddd/000000,88
Crotaphytus collaris,blue,805,47686,http://dummyimage.com/139x100.png/cc0000/ffffff,46
Eudyptula minor,white,4038,28051,http://dummyimage.com/244x100.png/cc0000/ffffff,27
Otocyon megalotis,green,88009,24670,http://dummyimage.com/107x100.png/5fa2dd/ffffff,72
Bettongia penicillata,white,49491,56935,http://dummyimage.com/165x100.png/dddddd/000000,71
Stercorarius longicausus,green,2,56037,http://dummyimage.com/125x100.png/5fa2dd/ffffff,69
Mazama gouazoubira,red,21,12206,http://dummyimage.com/101x100.png/5fa2dd/ffffff,61
Toxostoma curvirostre,white,7157,66976,http://dummyimage.com/156x100.png/5fa2dd/ffffff,43
Bubulcus ibis,green,3805,52324,http://dummyimage.com/214x100.png/cc0000/ffffff,86
unavailable,green,16856,74785,http://dummyimage.com/191x100.png/ff4444/ffffff,65
Papio cynocephalus,red,829,32404,http://dummyimage.com/182x100.png/cc0000/ffffff,27
Ateles paniscus,blue,65,38322,http://dummyimage.com/209x100.png/5fa2dd/ffffff,46
Erethizon dorsatum,green,26,89677,http://dummyimage.com/128x100.png/ff4444/ffffff,29
Cervus duvauceli,green,0370,84157,http://dummyimage.com/237x100.png/5fa2dd/ffffff,51
Nyctereutes procyonoides,blue,51,96684,http://dummyimage.com/122x100.png/5fa2dd/ffffff,7
Gazella thompsonii,blue,4,19589,http://dummyimage.com/244x100.png/5fa2dd/ffffff,43
Trachyphonus vaillantii,green,36761,52313,http://dummyimage.com/199x100.png/ff4444/ffffff,42
unavailable,blue,138,75986,http://dummyimage.com/228x100.png/5fa2dd/ffffff,55
Papio cynocephalus,blue,82,28565,http://dummyimage.com/226x100.png/ff4444/ffffff,21
Hymenolaimus malacorhynchus,green,65,97621,http://dummyimage.com/160x100.png/ff4444/ffffff,54
Chauna torquata,blue,348,63907,http://dummyimage.com/147x100.png/ff4444/ffffff,27
Dusicyon thous,white,3,89022,http://dummyimage.com/222x100.png/ff4444/ffffff,6
Spizaetus coronatus,green,00,74817,http://dummyimage.com/169x100.png/dddddd/000000,87
Nycticorax nycticorax,red,8450,94063,http://dummyimage.com/145x100.png/ff4444/ffffff,59
Ara chloroptera,blue,82,76303,http://dummyimage.com/213x100.png/dddddd/000000,48
Spizaetus coronatus,white,4416,92823,http://dummyimage.com/134x100.png/dddddd/000000,35
Lorythaixoides concolor,green,6949,33314,http://dummyimage.com/119x100.png/dddddd/000000,45
Hyaena brunnea,green,12,44759,http://dummyimage.com/100x100.png/ff4444/ffffff,80
Corvus brachyrhynchos,blue,00833,76043,http://dummyimage.com/201x100.png/dddddd/000000,10
unavailable,green,8411,32334,http://dummyimage.com/153x100.png/cc0000/ffffff,55
Cygnus buccinator,blue,548,31732,http://dummyimage.com/153x100.png/ff4444/ffffff,98
Lybius torquatus,green,6194,75363,http://dummyimage.com/222x100.png/5fa2dd/ffffff,53
Pan troglodytes,green,4,12243,http://dummyimage.com/221x100.png/ff4444/ffffff,12
Stercorarius longicausus,white,27754,19121,http://dummyimage.com/208x100.png/5fa2dd/ffffff,53
Canis aureus,green,41892,58747,http://dummyimage.com/193x100.png/dddddd/000000,12
Cebus apella,red,4982,31060,http://dummyimage.com/233x100.png/ff4444/ffffff,21
Bison bison,blue,79,37491,http://dummyimage.com/225x100.png/ff4444/ffffff,83
Pytilia melba,green,25106,16789,http://dummyimage.com/221x100.png/5fa2dd/ffffff,40
Sciurus niger,green,3,80328,http://dummyimage.com/183x100.png/ff4444/ffffff,70
Cygnus buccinator,green,69726,76864,http://dummyimage.com/186x100.png/ff4444/ffffff,32
Ramphastos tucanus,green,5594,13590,http://dummyimage.com/246x100.png/dddddd/000000,53
Spizaetus coronatus,green,4,36667,http://dummyimage.com/144x100.png/dddddd/000000,43
Eubalaena australis,green,35606,52497,http://dummyimage.com/101x100.png/dddddd/000000,42
Orcinus orca,red,76328,93620,http://dummyimage.com/164x100.png/5fa2dd/ffffff,67
Prionace glauca,green,61840,67933,http://dummyimage.com/144x100.png/cc0000/ffffff,5
Bugeranus caruncalatus,red,1751,53900,http://dummyimage.com/170x100.png/ff4444/ffffff,31
Tadorna tadorna,green,80,18596,http://dummyimage.com/174x100.png/dddddd/000000,22
Creagrus furcatus,green,29187,35354,http://dummyimage.com/229x100.png/dddddd/000000,1
Damaliscus dorcas,green,19048,66911,http://dummyimage.com/185x100.png/cc0000/ffffff,22
Neotis denhami,blue,1341,41848,http://dummyimage.com/247x100.png/dddddd/000000,90
Zosterops pallidus,white,1,16463,http://dummyimage.com/242x100.png/5fa2dd/ffffff,60
Ursus americanus,blue,1564,66486,http://dummyimage.com/122x100.png/5fa2dd/ffffff,47
unavailable,green,6054,24304,http://dummyimage.com/176x100.png/cc0000/ffffff,94
Cynomys ludovicianus,blue,6087,28183,http://dummyimage.com/173x100.png/dddddd/000000,19
Dacelo novaeguineae,green,315,34977,http://dummyimage.com/217x100.png/cc0000/ffffff,82
Cracticus nigroagularis,blue,5383,45068,http://dummyimage.com/241x100.png/5fa2dd/ffffff,72
